channel,min,max,mean,std,roughness,zero_fraction,daily_lag_correlation,weekly_lag_correlation,correlation_with_local_OT_channel,cluster_id,cluster
167,0.0,0.4003,0.06031466028271772,0.03195391227462318,0.5621577771910115,0.006212950296397629,0.6784488158342412,0.7461035430973078,0.7454020688376078,2,low activity
168,0.0,0.4515,0.07539972070223439,0.06010834214773875,0.6415220986641362,0.0024509803921568627,0.4809732078319416,0.5403715049461643,0.6662177111139354,2,low activity
169,0.0,0.4162,0.05480604765161878,0.045854368498222005,0.7003341694979965,0.005699954400364797,0.7707091529275291,0.8530483662674425,0.5537204812429205,1,irregular/high variability
170,0.0,0.537,0.05364624943000455,0.04077553214246186,0.6890247251773458,0.007466940264477884,0.5459479477947581,0.5908055017358351,0.6773505729387838,2,low activity
171,0.0,0.5624,0.08923313383492933,0.08040124553293894,0.6361346906613904,0.007979936160510716,0.6549556075315057,0.7406603822827689,0.6104335284897965,1,irregular/high variability
172,0.0,0.3767,0.04221729936160511,0.040825210346026326,0.5959455527474985,0.021032831737346103,0.7747353919666277,0.8380075487473333,0.7648425121486284,0,strongly periodic
173,0.0,0.3772,0.05728470132238942,0.03925264231830972,0.33515498270698885,0.005699954400364797,0.9289449741683256,0.9439469088063261,0.9132263852294269,0,strongly periodic
174,0.0,0.215,0.026518684450524396,0.02088931778540734,0.4785138502826427,0.047765617875057,0.8186677899929651,0.8296805500843277,0.651100164173139,0,strongly periodic
175,0.0,0.333,0.04339953830369357,0.03524098944890929,0.6055646441460786,0.004958960328317373,0.7233300106041368,0.82292822851237,0.5306159726290228,0,strongly periodic
176,0.0,0.0689,0.024836012311901502,0.016817317862417174,0.3794321905382239,0.0547765617875057,0.8924386697919162,0.9269603862655679,0.8785674751830426,0,strongly periodic
177,0.0,0.5341,0.07512490310077519,0.056400452472407506,0.6898398509694774,0.005186958504331965,0.711552485605711,0.7645262161094416,0.6369522570226236,1,irregular/high variability
178,0.0,0.4385,0.052360214318285456,0.039499164557935416,0.5975766140046552,0.007637938896488828,0.7284495934831677,0.8290655637013388,0.5268791304236007,0,strongly periodic
179,0.0,0.5251,0.04653374943000456,0.02258386834906689,0.42598856466915036,0.014192886456908345,0.7765053415856115,0.790360533732736,0.8094124973628409,0,strongly periodic
180,0.0,0.5998,0.08644138166894665,0.09839126198652141,0.4757880935602424,0.004103967168262654,0.743281983731796,0.841574586161094,0.6435478497124367,1,irregular/high variability
181,0.0,0.0527,0.02140575125398997,0.013929762024049533,0.34620002371999575,0.08874829001367988,0.868091314997953,0.9253517664027082,0.6822695129272364,0,strongly periodic
182,0.0,0.5039,0.058443792749658004,0.05158307965289474,0.5999427700858921,0.009575923392612859,0.7241846354244018,0.7587489796503268,0.4750151417367587,1,irregular/high variability
183,0.0,0.4077,0.04133730050159599,0.022680562078094112,0.5678609577009972,0.016130870953032377,0.7124283319247563,0.7359292529771171,0.6927173053709188,2,low activity
184,0.0,0.2879,0.04983927268581851,0.029754412990396408,0.35442545909891404,0.0008549931600547196,0.8807293644748717,0.9027843318223674,0.9025960693689062,0,strongly periodic
185,0.0,0.4553,0.06174793091655266,0.05816956539438947,0.623629075522427,0.004274965800273598,0.7451400986247235,0.8382780119597648,0.4698321822877799,1,irregular/high variability
186,0.0,0.3677,0.058323369813041495,0.039059937265411425,0.447710717885136,0.0047309621523027815,0.8186341455366508,0.9093766366774734,0.7805792706529712,0,strongly periodic
187,0.0,0.4846,0.07019971500227999,0.09476480713160033,0.5465359719185634,0.006041951664386685,0.7645281026061204,0.9027996167774085,0.5851999776202603,1,irregular/high variability
188,0.0,0.6172,0.04583389192886456,0.05169415741939004,0.8327829984692379,0.016814865481076153,0.6583102269533987,0.7047336658931688,0.46487714028511223,2,low activity
189,0.0,0.5335,0.06373011285909713,0.06478608515540837,0.6523797545499455,0.00729594163246694,0.7214951240621551,0.8022948478764769,0.2963275217768694,1,irregular/high variability
190,0.0,0.3251,0.050813280893752845,0.031846832086578694,0.420923979307503,0.00421796625626995,0.8271233118931053,0.9126913643979271,0.8001712840732732,0,strongly periodic
191,0.0,0.4797,0.06670769493844048,0.04956382459703629,0.6390759139542573,0.008549931600547196,0.7099914495601692,0.8281661725829026,0.4738728393459846,1,irregular/high variability
192,0.0,0.3628,0.04928213634290926,0.048912646867359515,0.5710764058519265,0.007238942088463292,0.7835254857807166,0.8827757789072972,0.4961339481796566,0,strongly periodic
193,0.0,0.3292,0.03869088007295941,0.03935481058393417,0.4757924409401233,0.003476972184222526,0.6144252171817662,0.725039382894972,0.660962868119615,2,low activity
194,0.0,0.5028,0.07259798791609667,0.057987078404687635,0.4842831946513742,0.00786593707250342,0.8159813464064056,0.8826809530306791,0.7823498627703387,1,irregular/high variability
195,0.0,0.4192,0.05484001367989056,0.058102592425834494,0.5913585984422931,0.0084359325125399,0.7565066151414872,0.864708269271062,0.4207644527287267,1,irregular/high variability
196,0.0,0.5338,0.08227343251253989,0.06281668840493126,0.6661333708633592,0.0024509803921568627,0.6572167649467536,0.7314836698564299,0.6645761713357401,1,irregular/high variability
197,0.0,0.4705,0.026150347697218423,0.023705084220288324,0.505938330303214,0.008264933880528956,0.7170333537165987,0.7809581444770332,0.7175696662511152,0,strongly periodic
198,0.0,0.5324,0.07033976858185134,0.06976961623273022,0.6132060122136572,0.01008891928864569,0.6706157751442521,0.7551388893302654,0.6279487365193429,1,irregular/high variability
199,0.0,0.2143,0.052692082763337894,0.03225985382207293,0.39586862045824434,0.003419972640218878,0.8796116813611528,0.9067626613334969,0.819232344398041,0,strongly periodic
200,0.0,0.4222,0.05196029981760146,0.05697741326497659,0.5095348301289147,0.00815093479252166,0.7872180156149392,0.8701715322568582,0.7305465561086506,0,strongly periodic
201,0.0,0.3896,0.05437421340629275,0.05349691008489328,0.5283202502002913,0.017384860921112633,0.799418434160439,0.8920547360969984,0.7453208423490566,0,strongly periodic
202,0.0,0.3717,0.07617284541723666,0.05244323116001512,0.4852211686507301,0.002222982216142271,0.8300808751805643,0.8814233192527774,0.8420890215150858,1,irregular/high variability
203,0.0,0.4636,0.06901107501139991,0.05964797251045625,0.5841193175553241,0.008891928864569083,0.7602648618624244,0.8219746401647161,0.7552498473911268,1,irregular/high variability
204,0.0,0.5375,0.04032424190606475,0.02990342273148277,0.5571338883218425,0.018752849977200184,0.7413269652511617,0.7894496613583384,0.6813193994684311,0,strongly periodic
205,0.0,0.303,0.036083909028727774,0.02370803300997235,0.42456281691378245,0.012482900136798905,0.7938162060630907,0.851681651782471,0.7599904163394144,0,strongly periodic
206,0.0,0.3114,0.04494319995440037,0.03581447093827272,0.5826193253038188,0.022001823985408116,0.7351820468151209,0.7625381492324868,0.7322478200467276,0,strongly periodic
207,0.0,0.4715,0.059630620155038755,0.03827609945802063,0.45954894773594485,0.005243958048335613,0.7862016456730776,0.8208424631359382,0.7956854431975756,0,strongly periodic
208,0.0,0.5291,0.05756157660738714,0.04412850097254953,0.6050939019408332,0.013508891928864569,0.7217824507511426,0.7406830728346241,0.6239883558651895,1,irregular/high variability
209,0.0,0.5534,0.07881283059735522,0.06653749129237196,0.4915130485970599,0.0047879616963064295,0.7981796478463576,0.8777850709481405,0.7438197830395534,1,irregular/high variability
210,0.0,0.4955,0.04899968650250798,0.03488091408444423,0.5833171292260452,0.0008549931600547196,0.7969567721400125,0.8713274121295354,0.703075280065649,0,strongly periodic
211,0.0,0.4034,0.07245660624715002,0.058145607847398535,0.5346536587472343,0.0030779753761969904,0.7787933936652752,0.8728748957072241,0.7588922221145495,1,irregular/high variability
212,0.0,0.5922,0.08577521659826721,0.06097949324903667,0.46690364276960217,0.0008549931600547196,0.7764731998747699,0.8721998509412928,0.6113744348842094,1,irregular/high variability
213,0.0,0.3469,0.05047625968992248,0.04063483974081309,0.4995031530861381,0.0047309621523027815,0.7995648308937446,0.8851347157714364,0.8356546688752421,0,strongly periodic
214,0.0,0.3321,0.04583074555403557,0.019989616342122544,0.6758468603111386,0.004160966712266302,0.5630758645630413,0.5884458020453839,0.6758330016900108,2,low activity
215,0.0,0.4013,0.028569790241678068,0.026243568478850378,0.7239958362488934,0.004046967624259006,0.3696941799029236,0.4057711672204744,0.5562555235620857,2,low activity
216,0.0,0.4661,0.06636186730506155,0.06090468731106377,0.6018545081473695,0.002279981760145919,0.7592763960515183,0.8524760269421556,0.49130912152571604,1,irregular/high variability
217,0.0,0.566,0.078784581623347,0.08273273689112268,0.6499325019414418,0.0008549931600547196,0.7657004551924255,0.8319675827589714,0.4769944308410769,1,irregular/high variability
218,0.0,0.464,0.04505409256725946,0.023759953641949362,0.5143111768601641,0.0066689466484268125,0.7299397515995849,0.7762283532987009,0.5782212351430349,0,strongly periodic
219,0.0,0.5919,0.13259205996352028,0.08751170405859171,0.5030844286303974,0.010829913360693114,0.741978661835424,0.8149894612831522,0.6786326653966518,1,irregular/high variability
220,0.0,0.575,0.058713183994528045,0.0714539154784019,0.6046410317358535,0.010487916096671226,0.7193933548582595,0.7805003274426077,0.3578965751806678,1,irregular/high variability
221,0.0,0.6007,0.07016481988144095,0.053173995641844114,0.653807293197527,0.008948928408572731,0.7014251396074205,0.8101749738042114,0.4619748789728243,1,irregular/high variability
222,0.0,0.4479,0.07008584701322389,0.05242871881017992,0.5372817308153109,0.0066689466484268125,0.7215259229342876,0.8193250074755638,0.45161967377846524,1,irregular/high variability
223,0.0,0.3961,0.04420833333333333,0.026377180001091884,0.6645575501347973,0.005015959872321021,0.7054884300607692,0.7222054434812076,0.5775668489766158,2,low activity
224,0.0,0.4184,0.0379438440492476,0.025498748611540157,0.6636316071767783,0.00758093935248518,0.6353809512091708,0.7467694989953814,0.47844333174188586,2,low activity
225,0.0,0.6417,0.0694531121751026,0.08672123495300073,0.6695049002299988,0.0025079799361605107,0.7228907066380756,0.8189603911798568,0.5366588425709462,1,irregular/high variability
226,0.0,0.5088,0.056542265161878706,0.05704776016388621,0.7284366210051766,0.004388964888280894,0.49791516323055207,0.5424795492918243,0.47790793090402867,2,low activity
227,0.0,0.5436,0.05891767555859553,0.05672505813187298,0.6887323198692104,0.0047309621523027815,0.6291662819931844,0.6705820345709901,0.6694738110602756,2,low activity
228,0.0,0.4866,0.04638465572275422,0.06000229941697059,0.6727851006670591,0.0024509803921568627,0.7234152655469813,0.7986852548269773,0.31279832911258276,1,irregular/high variability
229,0.0,0.6296,0.1040922366621067,0.07591440543015857,0.6262885966938806,0.018752849977200184,0.6131745138835465,0.6623648697878477,0.5973778766623768,1,irregular/high variability
230,0.0,0.4653,0.0868390617875057,0.09460115957238269,0.5442637299378227,0.01430688554491564,0.7487020674193687,0.8222561891859633,0.7310866647259132,1,irregular/high variability
231,0.0,0.4479,0.06909636342909256,0.05136585105700097,0.5631357099941037,0.008891928864569083,0.7015005516593024,0.7377307590632037,0.7672310461952634,1,irregular/high variability
232,0.0,0.208,0.04806784655722754,0.030547471627184866,0.5744374973221161,0.006953944368445052,0.7925954977306493,0.8705024694973039,0.7103152463267607,0,strongly periodic
233,0.0,0.4404,0.04454770861833106,0.04859512676841951,0.7685258349557641,0.001937984496124031,0.6242068189321467,0.6526870460994613,0.44888834906504443,2,low activity
234,0.0,0.4616,0.10065397856817145,0.05150359645837641,0.5357216925664726,0.008834929320565435,0.7690729242905427,0.7980209193372634,0.6939068000512026,1,irregular/high variability
235,0.0,0.4154,0.06911450638394892,0.05596400846840039,0.663036509404548,0.007352941176470588,0.6659880112032281,0.680645667592598,0.7116731609044811,2,low activity
236,0.0,0.5367,0.046503579571363425,0.04517419380425377,0.5492580621117463,0.006098951208390333,0.7964759810274116,0.8967802011838354,0.5239757529125444,0,strongly periodic
237,0.0,0.4178,0.03770657204742363,0.02149077121445082,0.6476675630166935,0.010031919744642043,0.6707825514479818,0.7861995135436654,0.4990971481969319,2,low activity
238,0.0,0.4276,0.04078572161422708,0.0367582318388032,0.7712582329261976,0.006041951664386685,0.7504690568308189,0.807982327990995,0.7335210479919665,2,low activity
239,0.0,0.4983,0.06323665640674875,0.049603517710292894,0.46051479760292724,0.014933880528955768,0.8332340496562279,0.882704009411107,0.8582221170047614,0,strongly periodic
240,0.0,0.4457,0.07184919630642954,0.047099753018675125,0.5661955058163899,0.0008549931600547196,0.826145702670321,0.8859949686994435,0.8217878943385876,1,irregular/high variability
241,0.0,0.5177,0.0490265674874601,0.059302779997191024,0.7039812618338424,0.003533971728226174,0.7170884818194241,0.7934403571716364,0.38688829142799314,1,irregular/high variability
242,0.0,0.4772,0.06754501823985407,0.04878772686632905,0.47080038140135666,0.00364797081623347,0.8456646913273727,0.8982423618203841,0.8734085903895927,0,strongly periodic
243,0.0,0.3913,0.06404288075695394,0.04618995706361832,0.5000721916765977,0.005699954400364797,0.7866669858804006,0.8499599482179182,0.44379675804792307,0,strongly periodic
244,0.0,0.4523,0.057141022571819425,0.0726064184796985,0.5559650802184042,0.0033629730962152302,0.2166755830409325,0.4857801736941306,0.365921096753141,2,low activity
245,0.0,0.3886,0.054389044687642496,0.04987482745787558,0.6283718502567186,0.008777929776561787,0.710424584783306,0.802723014858578,0.47472061221473355,1,irregular/high variability
246,0.0,0.4196,0.04260579115367077,0.05459202585568679,0.7343202482038569,0.007124943000455996,0.7568654841371378,0.8318587976098549,0.6222535751165117,1,irregular/high variability
247,0.0,0.3545,0.08105102029183767,0.055933234121634354,0.5781955463280039,0.015275877792977656,0.7528610250206812,0.7944120182514064,0.8253862981442008,1,irregular/high variability
248,0.0,0.3064,0.04916890104879161,0.03748115158814763,0.694981515232044,0.011969904240766074,0.6279384753958558,0.6818892623627671,0.3833101100316359,2,low activity
249,0.0,0.5375,0.08535963862289102,0.07485556578525322,0.5007151100290145,0.0031919744642042863,0.7700690374964114,0.8429751290049834,0.7880008423599885,1,irregular/high variability
250,0.0,0.3397,0.0700780095759234,0.0575448299022405,0.4923757807629217,0.0008549931600547196,0.7832349822098416,0.855301631584732,0.8109905229460473,1,irregular/high variability
251,0.0,0.5769,0.06612102713178294,0.05333025851816587,0.7072612754052988,0.005072959416324669,0.6858855083866103,0.7891981984800256,0.4257570427384839,1,irregular/high variability
252,0.0,0.39,0.06977478340173278,0.05913859392471006,0.46958737771279896,0.018581851345189238,0.7951920572001716,0.8429953278127696,0.7745549917911027,1,irregular/high variability
253,0.0,0.3785,0.061856731646146836,0.042106449298890035,0.6238824779217894,0.0046739626082991335,0.7488088485864375,0.8189943687199885,0.7355338115803948,1,irregular/high variability
254,0.0,0.4135,0.04790647514819882,0.03281875848999852,0.5360925799713693,0.01179890560875513,0.791671754147817,0.849687410829212,0.7811530152989998,0,strongly periodic
255,0.0,0.4806,0.05105255357957136,0.03368154279406719,0.5680364688154665,0.004445964432284542,0.8341148035097131,0.8967000918094112,0.8382305251510308,0,strongly periodic
256,0.0,0.3451,0.05580169288645691,0.040036573068466384,0.4174893313862018,0.008834929320565435,0.8700054623868646,0.8904036081061727,0.8911012391565275,0,strongly periodic
257,0.0,0.2681,0.050568707250342,0.03132163876197328,0.5838764641064977,0.0008549931600547196,0.8324883766538084,0.8982453355754714,0.7628895093054985,0,strongly periodic
258,0.0,0.4093,0.04661970474236206,0.02632815715569832,0.5537447715694671,0.004046967624259006,0.6685423765837826,0.64854601822523,0.7093102011278285,2,low activity
259,0.0,0.6151,0.05556985294117647,0.052836176695376345,0.7346811535105138,0.006212950296397629,0.7811288298237071,0.8501882477634116,0.6614532756167651,1,irregular/high variability
260,0.0,0.6261,0.05650500455996352,0.04245368638823107,0.5522184104062016,0.0046739626082991335,0.7576602970366065,0.8177500895454903,0.7938972401664752,0,strongly periodic
261,0.0,0.1951,0.04486323529411765,0.03266034471833773,0.5114931959779255,0.0008549931600547196,0.8379849835378711,0.9110549383122755,0.8423185078076585,0,strongly periodic
262,0.0,0.5452,0.0540437585499316,0.05244725929716373,0.5612238046037733,0.008378932968536252,0.7863823753306347,0.8904547224906474,0.5335600204015909,0,strongly periodic
263,0.0,0.4708,0.03743997378020975,0.042176646387285334,0.8023435316832718,0.0008549931600547196,0.7126577336914772,0.7878581512591308,0.3136606184913193,2,low activity
264,0.0,0.464,0.07599969220246239,0.063426667174686,0.601433832001345,0.011000911992704058,0.6722590256604905,0.7706660097413609,0.5438130197343426,1,irregular/high variability
265,0.0,0.19,0.03432396260829913,0.021827886377196952,0.44227706488929464,0.008549931600547196,0.7933694140333647,0.8894589400298757,0.6460730954438867,0,strongly periodic
266,0.0,0.4227,0.08685102599179206,0.06738645782343622,0.5741860405990137,0.0024509803921568627,0.7607835933656856,0.7911414209907757,0.7937048061853393,1,irregular/high variability
267,0.0,0.1313,0.05439981190150479,0.03243456843315143,0.3593814350693323,0.0008549931600547196,0.9157459973968283,0.9939735618857917,0.9229498799350447,0,strongly periodic
268,0.0,0.5234,0.05114459074327406,0.04270233345129339,0.5855474492755268,0.017897856817145463,0.6847287590425011,0.7764552232473441,0.5445879664337474,2,low activity
269,0.0,0.5918,0.051727918376652984,0.05664663622552397,0.6730153415554629,0.0029639762881896944,0.48325749303944904,0.4571158794525687,0.5689822667587899,2,low activity
270,0.0,0.4915,0.08341753875968992,0.05922422800042217,0.6295105894240156,0.001937984496124031,0.6929745363136847,0.7667068933950156,0.6762321218375872,1,irregular/high variability
271,0.0,0.43,0.07646523027815777,0.05654137212592807,0.5685487001683616,0.009119927040583675,0.7286200516979274,0.8440430938668173,0.620757563649947,1,irregular/high variability
272,0.0,0.3302,0.035282683538531694,0.0258916667557441,0.38827929155558755,0.003875968992248062,0.8785532909255057,0.9376652055182438,0.911222200168442,0,strongly periodic
273,0.0,0.5715,0.09708164044687642,0.09026694823399407,0.6229501246110609,0.008264933880528956,0.7349416818106888,0.8267940421984562,0.6590386988106757,1,irregular/high variability
274,0.0,0.3172,0.05415837323301414,0.057727562313307515,0.5242961006544291,0.022970816233470134,0.8028479337726053,0.8969353119964156,0.7489719155475776,0,strongly periodic
275,0.0,0.4008,0.05092387710898313,0.047408841721380615,0.6732226365278462,0.017897856817145463,0.7579912515625191,0.8416684055110801,0.4989097232708921,1,irregular/high variability
276,0.0,0.3564,0.0578141301869585,0.047667117798260744,0.6264227526057348,0.0008549931600547196,0.7308168495641579,0.801678819459002,0.6466945883510592,1,irregular/high variability
277,0.0,0.5609,0.06433313953488372,0.08530575167907663,0.5252682443267729,0.009062927496580027,0.7459955166703209,0.8533003298143976,0.6697308681563594,1,irregular/high variability
278,0.0,0.5742,0.09804102257181943,0.10608232826301552,0.4278122815789408,0.006953944368445052,0.7783457581540152,0.923298248207498,0.7404359587550103,1,irregular/high variability
279,0.0,0.5453,0.07064493274053808,0.06355442404635692,0.6143430994920609,0.01293889648882809,0.7338861621332845,0.8287365785796119,0.4612790209092324,1,irregular/high variability
280,0.0,0.3959,0.05004277245782034,0.03229389466907256,0.357731213538923,0.0046739626082991335,0.890158471893433,0.9263380498909624,0.9282057173070757,0,strongly periodic
281,0.0,0.2946,0.044232261741906066,0.026820579249224142,0.5007510522090914,0.001937984496124031,0.7678140596375893,0.8421563647010055,0.5748058791725881,0,strongly periodic
282,0.0,0.5558,0.023407506839945278,0.03473886527949374,0.7462029643013229,0.006326949384404925,0.4115789823543165,0.4760164407424392,0.3471700242830841,2,low activity
283,0.0,0.3213,0.05712661878704971,0.04094016191418455,0.5262553737320936,0.0008549931600547196,0.7032904062978206,0.8080761626697432,0.7526591616748372,1,irregular/high variability
284,0.0,0.2968,0.04798377222982216,0.03884076066904269,0.6080241590642976,0.0030209758321933424,0.6720111470704773,0.7634861574185842,0.5443064834218383,2,low activity
285,0.0,0.5018,0.08381825125398996,0.05961546559240446,0.39684617071004386,0.001937984496124031,0.825738710930287,0.8099726512571728,0.4652070313262251,1,irregular/high variability
286,0.0,0.4323,0.08134728112175102,0.05946792984668459,0.6027913034794892,0.0008549931600547196,0.6680910306226531,0.710210027619385,0.6205627543252822,1,irregular/high variability
287,0.0,0.4539,0.07356794915640674,0.05790766451761224,0.671509020441654,0.011000911992704058,0.681514656805166,0.7375586761071369,0.6389563400115849,1,irregular/high variability
288,0.0,0.4293,0.059722634518923845,0.06398568189497204,0.6453417124074088,0.014990880072959416,0.6393261862170078,0.6716666109918747,0.6471158664571681,2,low activity
289,0.0,0.4603,0.11408718650250799,0.08194882870126188,0.46246646402567587,0.007067943456452348,0.8121871034828745,0.8792694828832558,0.8669382530264941,1,irregular/high variability
290,0.0,0.4484,0.0819406064751482,0.05580367010443137,0.4822638718310409,0.002108983128134975,0.8259426700338494,0.8854115221644562,0.8405894514043185,1,irregular/high variability
291,0.0,0.4233,0.04641823985408117,0.04489892872791793,0.5006870351197323,0.005357957136342909,0.7901787117267025,0.8646909578659936,0.7309421468128076,0,strongly periodic
292,0.0,0.3881,0.05294659712722298,0.05161098598795964,0.58898377823661,0.0029639762881896944,0.7475631999973038,0.8663216278618018,0.41587784692133273,1,irregular/high variability
293,0.0,0.2679,0.07782940036479707,0.04170516413642212,0.4315417267194091,0.0028499772001823985,0.847881739690727,0.8866309279853914,0.7730436203098093,0,strongly periodic
294,0.0,0.5221,0.06277525649794802,0.07125319169051728,0.6920993750886503,0.0008549931600547196,0.7226522172766957,0.8245816937421854,0.3559352338296085,1,irregular/high variability
295,0.0,0.4891,0.05813063725490196,0.04435296082022073,0.5381126373230266,0.014477884176926584,0.6316721248815858,0.7056510155276594,0.5532587888658979,2,low activity
296,0.0,0.5012,0.06295881782945736,0.05204951981954448,0.4203594654704846,0.003419972640218878,0.8077499054625987,0.8868987459850303,0.8367668025684821,0,strongly periodic
297,0.0,0.5063,0.06262697218422253,0.05724977677877817,0.6045408180642105,0.008492932056543548,0.6529066132734123,0.7393589653399333,0.37761737438712784,1,irregular/high variability
298,0.0,0.2963,0.054457045143638846,0.04567828634021651,0.7183649921473333,0.011969904240766074,0.40336175248032624,0.3142759068600118,0.4582099372851338,2,low activity
299,0.0,0.5397,0.11819819881440947,0.07694174570594202,0.6003431159677606,0.00815093479252166,0.6774910873907446,0.77155614790698,0.636781076985656,1,irregular/high variability
300,0.0,0.2688,0.04601636456908345,0.030603186827328693,0.4445296777821694,0.005927952576379389,0.822281908940012,0.9174895865417368,0.8031731785344058,0,strongly periodic
301,0.0,0.455,0.04834279525763794,0.04242145645155919,0.5340269299462805,0.008606931144550843,0.722672864721478,0.706372593048753,0.750114982307127,2,low activity
302,0.0,0.0767,0.024322549019607845,0.013733222072279293,0.37399798582318144,0.0032489740082079343,0.8952293652978405,0.9258973960021151,0.8871244995798534,0,strongly periodic
303,0.0,0.5872,0.0710313725490196,0.04118931755948678,0.5426851527933675,0.00364797081623347,0.7256443218505528,0.820061119914094,0.7453158048783541,1,irregular/high variability
304,0.0,0.572,0.06901822845417235,0.07492389645846455,0.5794919417452254,0.004160966712266302,0.699306174075481,0.786525669443526,0.6726270870243032,1,irregular/high variability
305,0.0,0.5765,0.0711734268125855,0.062473005922304634,0.787308127268423,0.007637938896488828,0.5238045285358214,0.5737422652571901,0.5218848662691299,2,low activity
306,0.0,0.4085,0.03937678978568171,0.043856105070309494,0.5509831651054056,0.0031349749202006384,0.7724486443297784,0.8521713356553473,0.6491688124837935,0,strongly periodic
307,0.0,0.4145,0.04369910510715914,0.029851374617806598,0.4446661039029882,0.0023369813041495668,0.8017156551963402,0.8235784060851546,0.7049199381040097,0,strongly periodic
308,0.0,0.6054,0.07421500797993616,0.07933457053653267,0.6135556363861315,0.009689922480620155,0.7209048041601172,0.8210651900878967,0.41001581296191125,1,irregular/high variability
309,0.0,0.2373,0.04549566233470133,0.0259507405001678,0.33712681128603705,0.0008549931600547196,0.89452879864786,0.9184034340812586,0.8453726318390415,0,strongly periodic
310,0.0,0.6729,0.08779184336525307,0.08837291005364102,0.6393566890325156,0.006839945280437756,0.7006967804368848,0.7271471391465708,0.7002129195039613,1,irregular/high variability
311,0.0,0.3754,0.056170913132694934,0.03879859789383882,0.5908311845280539,0.008036935704514364,0.7239460005285066,0.8185506071853232,0.6314021186781683,1,irregular/high variability
312,0.0,0.4327,0.09859139306885545,0.07329179894775267,0.5489556826294782,0.005072959416324669,0.7726467253258081,0.8318099216071431,0.8343394735482799,1,irregular/high variability
313,0.0,0.3622,0.0592313041495668,0.037143937398796276,0.47120336100321614,0.008036935704514364,0.8030071658386252,0.84289374847594,0.8338830603422088,0,strongly periodic
314,0.0,0.4774,0.06548235294117648,0.06237848333630241,0.59981593237682,0.0008549931600547196,0.7155455598564433,0.7828282275636259,0.3932297945846624,1,irregular/high variability
315,0.0,0.5181,0.047388138394892844,0.05673874124804966,0.7777185791304811,0.009176926584587323,0.7052859043969801,0.7600030571121226,0.4340118730492714,2,low activity
316,0.0,0.4988,0.09766428408572732,0.06931004930282325,0.5887497881892719,0.0027929776561787505,0.6698533109275489,0.7655856197051027,0.6372421561658693,1,irregular/high variability
317,0.0,0.5315,0.0862516529867761,0.05783356951730982,0.55642398776872,0.0008549931600547196,0.7148627087241903,0.7186122902052785,0.7651321743692819,1,irregular/high variability
318,0.0,0.5326,0.11564155836753305,0.08622719504938649,0.5228169900224726,0.014819881440948472,0.715929955466858,0.7991151803194368,0.6542520206986986,1,irregular/high variability
319,0.0,0.4408,0.05803101915184678,0.05781049245630258,0.509277868263148,0.003761969904240766,0.8085053480898369,0.8878014169651096,0.7512765414395128,1,irregular/high variability
320,0.0,0.5623,0.08868617761057912,0.07848142867260287,0.4750177309973667,0.0013679890560875513,0.7895887829465869,0.8630078557245885,0.7796014728430418,1,irregular/high variability
321,0.0,0.5204,0.035793399452804374,0.022954689671398413,0.617035081247476,0.005927952576379389,0.6692834360754554,0.6942774357667931,0.7384603367202024,2,low activity
322,0.0,0.4763,0.052128260373917004,0.05501853271919687,0.8021182466844469,0.005585955312357501,0.7679205118949445,0.839489019195715,0.41999869669312956,1,irregular/high variability
323,0.0,0.3067,0.027642618559051528,0.02546796822706218,0.5952658163776222,0.007409940720474236,0.6487769914448025,0.6602747421496191,0.4594970611905485,2,low activity
324,0.0,0.4694,0.08358425102599179,0.06965038577027359,0.6418704814869118,0.007352941176470588,0.6699725536860451,0.7680984990617978,0.6168237778652979,1,irregular/high variability
325,0.0,0.6156,0.10124858071135431,0.08024860797903564,0.46692528922876964,0.00815093479252166,0.8203613538825824,0.8521824865812916,0.7849590276040256,1,irregular/high variability
326,0.0,0.5834,0.14093011285909712,0.08545354833350736,0.5916772567363561,0.0066689466484268125,0.692126949127223,0.7855229960178085,0.6397768612287956,1,irregular/high variability
327,0.0,0.2488,0.05366639876880985,0.03129533496089006,0.40400366270805593,0.0008549931600547196,0.8522397680473316,0.8988468853067472,0.8006331246886034,0,strongly periodic
328,0.0,0.3903,0.059250883492932054,0.06423317051304474,0.5451877881380366,0.01293889648882809,0.763793279380265,0.8536485784739276,0.6839633220672919,1,irregular/high variability
329,0.0,0.4832,0.10318252393980848,0.07281313898726798,0.460377742915867,0.011684906520747834,0.6201862638624888,0.7926684366121769,0.7624305138182035,1,irregular/high variability
330,0.0,0.4181,0.0666734325125399,0.050688537313977045,0.6702583855278065,0.005528955768353853,0.649089588027227,0.7092252083297881,0.6744142050446186,2,low activity
331,0.0,0.506,0.05067717738258094,0.05953226147462162,0.751604971949846,0.006155950752393981,0.6173963843106494,0.6810923528161944,0.4384453733235556,2,low activity
332,0.0,0.5223,0.04851426698586411,0.06741234091167453,0.6032755292160914,0.011342909256725946,0.7488832721214866,0.8464609269177072,0.3290631933655357,1,irregular/high variability
333,0.0,0.3236,0.043215372777017785,0.03304198182502576,0.4256171895064801,0.012767897856817145,0.8421006602260944,0.8865674588799359,0.8497569388843038,0,strongly periodic
334,0.0,0.5157,0.10283920428636573,0.07707938932070992,0.5275328516600952,0.003704970360237118,0.7518195604425875,0.7847576126727406,0.7821534540247466,1,irregular/high variability
