checkpoint,config_hash,cross_process_exchange,dataset,experiment,horizon,model,result_path,result_sha256,seed,variant
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh2/h720.pt,1911a616f0f9262c,False,ETTh2,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/ETTh2/h720.json,7c64898e05a252b8f03006d6705e9f77d5cfb7441303d740233010774bd1a6ec,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh2/h96.pt,7fd366135d2a43cb,False,ETTh2,central,96,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/ETTh2/h96.json,4eddb38fa55e79f578ef04efd374e00800dfb88a0773cbfd6f4874ef8b17f4ae,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm1/h192.pt,2bf953f4dd209fc0,False,ETTm1,central,192,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/ETTm1/h192.json,2c1d0d39d82bbcc23f74b6b38803e3afca76cd6a938388ed7ee3c2e3c873e96f,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm1/h336.pt,80478875f80dd7ec,False,ETTm1,central,336,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/ETTm1/h336.json,d5c2e6d4658c6008d4e47c7987c6fd4bf5e44dde3b298c0d609f8959ce3870fb,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm1/h720.pt,203c1432a07b9aff,False,ETTm1,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/ETTm1/h720.json,530d6ddf54f12c2cee18658c1a86d6ccf1752095b751163004ed57877b85f132,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm1/h96.pt,6dda313d00b7a65c,False,ETTm1,central,96,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/ETTm1/h96.json,dd6d30fccfe2d7b2d29a472279741a43c46de3f74eeef573107aa74e155e0885,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm2/h192.pt,878f636c4034e033,False,ETTm2,central,192,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/ETTm2/h192.json,85b15ec0cd553d0b0c69cf499d2d86bce448bf85614d78b043da910b12444a82,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm2/h336.pt,829034b0d73c9f33,False,ETTm2,central,336,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/ETTm2/h336.json,28a732c7bbf6c93079cb84ab354243227e7de2522dec34d53b2aeeb3d391d5a5,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm2/h720.pt,4e6422ff64a10024,False,ETTm2,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/ETTm2/h720.json,6fb7fff59004ea1606b07a5675a60038fbc732dadd87d7fbb2a6a8c3891632ad,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm2/h96.pt,0aaef4c089d5a272,False,ETTm2,central,96,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/ETTm2/h96.json,9cb865a425c8c769823891cc09ec872e8af7fd395484a87fa24892a4e3d959a1,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Electricity/h192.pt,de5c3e6599f502bb,False,Electricity,central,192,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/Electricity/h192.json,dd6aaf871951a8d8eccd11f347ef953f7068737021b657636a726e8cde2fd832,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Electricity/h336.pt,a221ffca06797e79,False,Electricity,central,336,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/Electricity/h336.json,2bca6720d7f4f648d26a1456d13c22d1b47b9c7403d6e4e5fd09acf10e79c175,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Electricity/h720.pt,2746d6000bc8214c,False,Electricity,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/Electricity/h720.json,1395368606f4dfa6194c8b63b311f34a23d071ce577dc7bbb39ce4db75e62e29,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Electricity/h96.pt,ecbad6e965f95018,False,Electricity,central,96,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/Electricity/h96.json,e32348a6ebd7fd7beaad0b288bf45b24b75991125c852aebea49cf888d5c1121,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Traffic/h192.pt,c7d92eebe2e9dd8c,False,Traffic,central,192,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/Traffic/h192.json,68da34d0334dcee2309710987e8bd928ab48bc16c89a2e181aee10b75cfc69c2,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Traffic/h336.pt,9585be32996524ab,False,Traffic,central,336,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/Traffic/h336.json,317f37f3037c2db080dadbdf0290a112b33dfc202a3708e0c07fe0a89658b8a0,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Traffic/h720.pt,2c0a9b94a210cb32,False,Traffic,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/Traffic/h720.json,ab0ada60b980bf0af0865077f51856c657c47b292e9c59f87a83ba137652a3bd,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Traffic/h96.pt,d76658e88fd41804,False,Traffic,central,96,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/Traffic/h96.json,00a8bbe7a38cece2222125ea2f86d678034d37896b3a455a69f665a347a23b8a,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Weather/h192.pt,b5576c37adf65d46,False,Weather,central,192,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/Weather/h192.json,102ab65ae6dd6007a73a1382d5a10592650cd56c601564c1183e88b619c282ee,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Weather/h336.pt,598633a7cdc66300,False,Weather,central,336,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/Weather/h336.json,76955006101ae38996f4c5e3123f06522ad4dae11ba60972f2ce3cf59e294f6f,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Weather/h720.pt,5f25bdd20d204b3a,False,Weather,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/Weather/h720.json,9acff31f6e2aee4a900b53962aacb17663a58c41f919b0cdf7d328ce518041b8,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Weather/h96.pt,5d8140260e263164,False,Weather,central,96,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed42/Weather/h96.json,01d4e04b1617a9e4c097e5e6808fb50930425acdc63db4e846c8854cd24ce5a7,42,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTh1/h192.pt,565a5b3dadfe41f5,False,ETTh1,central,192,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/ETTh1/h192.json,5118d33eb031864d24d403ee885ac11e05ffd9f857536338d4250dcd28c49c1e,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTh1/h336.pt,3654a9dedcaed34d,False,ETTh1,central,336,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/ETTh1/h336.json,51702edf0648adfa6d115f4eee67acbf3fef4c6d6ac97b701de3670c30c868f1,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTh1/h720.pt,726f5e92065d8999,False,ETTh1,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/ETTh1/h720.json,a717b053bb0d2195044dfbbc1ee0bd08e1419925b2e7ed00f8b1408babf16c57,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTh1/h96.pt,9c99a938bb653298,False,ETTh1,central,96,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/ETTh1/h96.json,d2d08efeef4c761d5de4c53f5b4a3827eccff8cc2a5eb3611b0b747697e04732,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTh2/h192.pt,08b89219a0b0a98f,False,ETTh2,central,192,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/ETTh2/h192.json,ec1c90fd3edf28360cc723839506eff05223641120d105ba2cfe666ac66a8ef2,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTh2/h336.pt,f72440e8f92d5139,False,ETTh2,central,336,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/ETTh2/h336.json,ddd0202c9d01d2b04f2226545ccf262392046112f1975c951ae141ee4691ece3,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTh2/h720.pt,13be50dbf7620ab8,False,ETTh2,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/ETTh2/h720.json,ead2df8eb623b5314bc5937d1578b695c24eb169db512279b86cf8cb041536bc,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTh2/h96.pt,28eebcc76867c005,False,ETTh2,central,96,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/ETTh2/h96.json,4ecc5de9ce2239d9d74f62819dff7fcf897902b03bb7c6c70b9be69edbe7f394,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTm1/h192.pt,76669be481207720,False,ETTm1,central,192,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/ETTm1/h192.json,b6486ab6dd2ce295a2a577c956d592d303e311641a957cd9264aae6f6a4630f5,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTm1/h336.pt,6b2991e59bd23d53,False,ETTm1,central,336,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/ETTm1/h336.json,cafc4df6335fc54220f57236a4e664ed2a535886c4fff5769e6d7550135d96ff,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTm1/h720.pt,2fafcdadc0887161,False,ETTm1,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/ETTm1/h720.json,e67eba11e44b6a17121edd8a19f709c652bf3a71cb59a00b978d213e6071b956,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTm1/h96.pt,4df9fd9c0648e17b,False,ETTm1,central,96,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/ETTm1/h96.json,d29cf6fcbd0eb61973da86a0254550b262326e979ab010938456857e846cec10,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTm2/h192.pt,e24a7d18fd45998c,False,ETTm2,central,192,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/ETTm2/h192.json,a865bed3943637a5e494e3dd998288b97e65fe6f026d2af806950cc8f7028244,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTm2/h336.pt,7e1a6e3f333c8b1a,False,ETTm2,central,336,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/ETTm2/h336.json,948b7d37f7050a11c145868b6376f9cf784647921217eeb3184d0f2d6313ef76,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTm2/h720.pt,325d8dd250e2b65b,False,ETTm2,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/ETTm2/h720.json,02d95d38ba126cfaa091ccb8209ca3267ed8efdb391efe2761f204fb4f75cd59,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTm2/h96.pt,b7512db8c67cc665,False,ETTm2,central,96,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/ETTm2/h96.json,7b07bc9e58ffbd6e1eb25ce2c3ba647efb8ba2d1ad12f8fbd6d364abf7390b36,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Electricity/h192.pt,5749343fc9530a9a,False,Electricity,central,192,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/Electricity/h192.json,6a45b578b159c9796ac49c99f80b28030d47a25dbc2c994749d44057a209da0a,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Electricity/h336.pt,31c5c56a93f01840,False,Electricity,central,336,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/Electricity/h336.json,460dfb3cdcd0d459ab6fa9654e0dedc4e3a932f3814b2e42574bce418540bd31,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Electricity/h720.pt,500b650f14e08f6c,False,Electricity,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/Electricity/h720.json,9f21bca88d2876a3e39a4d6017bfae6102f1abd92be04ed6806a853b4ed782c8,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Electricity/h96.pt,4e7fa0ad8fe8d0cc,False,Electricity,central,96,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/Electricity/h96.json,f1a28258f1a6264544460af2cbf06d61493c7c62060c44a27ead093173912610,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Traffic/h192.pt,b3c70b3d1a0253b5,False,Traffic,central,192,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/Traffic/h192.json,c772a5a18046c5e45fb87a443e4ae0a828833ad4fb19b5065ae6f0417f0f8265,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Traffic/h336.pt,f7dcb031578a9bc6,False,Traffic,central,336,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/Traffic/h336.json,14b5e046fd03eef9ef88ad3a05f74befb49b2686d4acdfce556f5bac77a12b25,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Traffic/h720.pt,8eb2ea175a8f43c4,False,Traffic,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/Traffic/h720.json,ec858773b47aaa35a35d0ad3d008f7a79cf4749d6fa609c543b5f9b279caba4b,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Traffic/h96.pt,0b59b5a7a05b96ae,False,Traffic,central,96,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/Traffic/h96.json,8966ccc2f8f9a271b6fa60e838181bd025d25e3a17b33ddce4573bfa76c7571e,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Weather/h192.pt,d3505cbc2ae37ed6,False,Weather,central,192,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/Weather/h192.json,995caa6b642be635a5aa9d8176d172361f02c0c0963f4f8724d8988a3da79f0e,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Weather/h336.pt,fedf735112057b59,False,Weather,central,336,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/Weather/h336.json,d3d6ca7cf3b1a37e063de15dd91d4b1f838a61c8cbe20691e51ea97fc7e839de,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Weather/h720.pt,d76988d44825b86d,False,Weather,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/Weather/h720.json,adbacae7edf20e705b6831ca0da05557392f11af44c977d4dab4930601b6f474,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Weather/h96.pt,c0781ad6fa956296,False,Weather,central,96,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/Weather/h96.json,8a12f3028aa7b517a1afb607a761d2af1906d914f422df1561e34a9da837a318,43,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTh1/h192.pt,b22de3cf94125eba,False,ETTh1,central,192,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTh1/h192.json,17c5536d6c21eb35713807ef89ea76fee6b3965869200885dcdb473765e6ff8f,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTh1/h336.pt,d8675a9a4f870478,False,ETTh1,central,336,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTh1/h336.json,8e2071277d9d697ae98eebbf0d41cf7b124aa45368f786491e095b3a629f9fb6,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTh1/h720.pt,0683fa3a7babaf99,False,ETTh1,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTh1/h720.json,48687ef480fcb9e1c78338814ff257327eb11b5e550df9cee3c4eaa477ed6cef,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTh1/h96.pt,3c51b93d08d2d41b,False,ETTh1,central,96,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTh1/h96.json,b56d657d5f486d4f88bc94630b5ac2a59dca9036889ac0dd385c33a6a1abdb6c,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTh2/h192.pt,6a97d67de5af37c7,False,ETTh2,central,192,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTh2/h192.json,1401e2680bafc92e8a9ee37df214ea515520e2296851fcb5133dcd9ae5820475,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTh2/h336.pt,38fd268c6bddc5e5,False,ETTh2,central,336,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTh2/h336.json,7af5cefebe71c692522363692ba9fb683d4e4accdc10fed32997ecb12fad1af2,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTh2/h720.pt,1d77fa2357ecf8b9,False,ETTh2,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTh2/h720.json,b32c47905d013eb62e25d4dca3184debc9af737cee05d986cd0a0b7cdfb80171,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTh2/h96.pt,85c42770bdb6e700,False,ETTh2,central,96,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTh2/h96.json,58ad8645584824acb1dfb92ea7de9cc77f7c119b48249855b1dede101c8de424,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm1/h192.pt,a2f8f123cee4407f,False,ETTm1,central,192,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTm1/h192.json,17d36b40ecfa221b27bb15eb85f91cf8602faf066df11c269263060a1590991d,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm1/h336.pt,92e12e36b447d06d,False,ETTm1,central,336,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTm1/h336.json,b3f05262c7e8c9e02f300f53f769d3409f247cad3c4a2a75846c45691285c3d8,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm1/h720.pt,073ea41456172c96,False,ETTm1,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTm1/h720.json,aba0a72535559adf0f245b2bf044b4383c882f95eb83aeedb7372cc7f1e69100,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm1/h96.pt,9595a117d378a9f4,False,ETTm1,central,96,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTm1/h96.json,4969bbc0b403c761bd03aa1c40350553fde3dc84b8cda87068eca742e7ee1b20,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm2/h192.pt,59c7e8038f323edb,False,ETTm2,central,192,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTm2/h192.json,bbdc2c4266d3b8779157a7ae9db7504a1a86f5c47297a5446b4d7daaa18d9076,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm2/h336.pt,a3ad2d7214bdcb3b,False,ETTm2,central,336,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTm2/h336.json,0ca0b24e4f10923ba49c79a7dda5e109b93696824e52ef7fbed45ce0754c631c,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm2/h720.pt,b516c39d6abe67cf,False,ETTm2,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTm2/h720.json,2787cf30ca426318b94605a386c25e771eee31a400eeeb34164f011a7f4f66d3,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm2/h96.pt,b1fa88863d8b8da3,False,ETTm2,central,96,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTm2/h96.json,cc7bafb62bf58fd2bbe7b712ba0980492fe99b1d449f7c87938ea4835c611fe9,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/Electricity/h192.pt,50778e6653e21fd0,False,Electricity,central,192,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/Electricity/h192.json,8a39bcc7a44b061c532f0df57f6b5295806679599ccefcc6ab8e8a4549367539,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/Electricity/h336.pt,d7764f5fcb47e2a0,False,Electricity,central,336,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/Electricity/h336.json,333fcc565138351651f9946215715822b1d201b21ab24f4268bf9261653e7404,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/Electricity/h720.pt,07dbe6e02bb9c5ca,False,Electricity,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/Electricity/h720.json,d9ed83e23dd13ea36fac9c8a5319a99184dc1373f144ceeaa3776192b9faaa8c,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/Electricity/h96.pt,3b8bfd92c8357729,False,Electricity,central,96,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/Electricity/h96.json,efcfd13b552b793b890e7228819c2131c5eda37ce776b7af12fb8a8423a85535,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/Traffic/h192.pt,6404f660f9d71b0d,False,Traffic,central,192,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/Traffic/h192.json,a712a0429d478bb700044784b5bfcc3781e9323e2675b4dfeb53fccf0c820a2c,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/Traffic/h336.pt,af4f5e91004e3977,False,Traffic,central,336,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/Traffic/h336.json,96f421ab8dbf744a5789c945f394dd356976aef9853a6ab32ccff281a159ea16,44,final_no_exchange
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/Traffic/h720.pt,fe190de8cbdc09ac,False,Traffic,central,720,LatentFlow,physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/Traffic/h720.json,627a425d20d6097cf014bc243d6bfb97e0933e067acefee8657d9622d9421501,44,final_no_exchange
